timestamp_ms;timezone_id;game_clock;period;player_id;distance;speed_ball;trajectory;shot_position_x;shot_position_y;hit_position_y;hit_position_z;success;shot_category;goalkeeper_id;shot_type;assisting_player_id;validated;id;event_type;league_id;timestamp_local_timezone;Session_ID;home_team;away_team
1692896598077.0;385;1:56;;1480;7.106919;33.757797;"12.9,0.38;12.9,0.38";12.903347;-0.381858;1.172704;1.472489;1;penalty;760.0;;0.0;;8008206;detected_shot_handball;259941;2023-08-24 19:03:18.077000;2140.0;HC_Erlangen;TSV_Hannover_Burgdorf
1692897818743.0;385;14:26;;5;6.908494;31.165302;"-13.11,0.44;-13.11,0.44";-13.105343;-0.437026;1.787653;2.404792;0;penalty;0.0;;0.0;;8011053;detected_shot_handball;876782;2023-08-24 19:23:38.743000;2140.0;HC_Erlangen;TSV_Hannover_Burgdorf
1692897935556.0;385;15:29;;1480;6.890138;28.381392;"13.12,0.43;13.12,0.43";13.123596;-0.434815;0.05879;1.663334;0;penalty;760.0;;0.0;;8011161;detected_shot_handball;259941;2023-08-24 19:25:35.556000;2140.0;HC_Erlangen;TSV_Hannover_Burgdorf
1692898969549.0;385;27:32;;1480;6.823283;32.83942;"13.2,0.51;13.2,0.51";13.195866;-0.510822;-0.604512;1.616251;1;penalty;760.0;;0.0;;8013479;detected_shot_handball;259941;2023-08-24 19:42:49.549000;2140.0;HC_Erlangen;TSV_Hannover_Burgdorf
1692899734340.0;385;30:00;;1202;7.420015;23.365971;"12.59,0.3;12.59,0.3";12.586109;-0.301417;1.04101;0.860884;0;penalty;0.0;;0.0;;8014258;detected_shot_handball;HCEBall2;2023-08-24 19:55:34.340000;2140.0;HC_Erlangen;TSV_Hannover_Burgdorf
1693147764210.0;385;14:56;;1731;6.737653;29.146582;"13.28,-0.54;13.28,-0.54";13.284418;0.544904;-6.245675;1.912303;0;penalty;1555.0;0.0;0.0;1528099789.0;8276363;detected_shot_handball;887574;2023-08-27 16:49:24.210000;2144.0;VfL_Gummersbach;TBV_Lemgo_Lippe
1693148109019.0;385;19:52;;1576;6.547953;29.246025;"13.45,-0.1;13.45,-0.1";13.452887;0.104848;-0.749604;1.553157;0;penalty;1555.0;0.0;0.0;1528108199.0;8277276;detected_shot_handball;869960;2023-08-27 16:55:09.019000;2144.0;VfL_Gummersbach;TBV_Lemgo_Lippe
1693150620437.0;385;35:40;;1558;6.284084;26.716925;"13.72,-0.23;13.72,-0.23";13.720118;0.229753;2.206475;1.393017;0;penalty;1732.0;0.0;0.0;1528152283.0;8280453;detected_shot_handball;1581488;2023-08-27 17:37:00.437000;2144.0;VfL_Gummersbach;TBV_Lemgo_Lippe
1693151638664.0;385;47:41;;1558;6.345427;32.404774;"13.65,0.04;13.65,0.04";13.654692;-0.038834;-1.314805;0.192568;1;penalty;1732.0;1.0;0.0;1528171781.0;8282941;detected_shot_handball;1581488;2023-08-27 17:53:58.664000;2144.0;VfL_Gummersbach;TBV_Lemgo_Lippe
1693151757812.0;385;49:18;;1558;6.721429;33.165649;"13.29,-0.31;13.29,-0.31";13.285765;0.310888;-1.177422;0.601983;1;penalty;1732.0;1.0;0.0;1528173531.0;8283464;detected_shot_handball;1581488;2023-08-27 17:55:57.812000;2144.0;VfL_Gummersbach;TBV_Lemgo_Lippe
1693070151580.0;385;12:39;;264;7.046167;33.189159;"-12.97,0.46;-12.97,0.46";-12.969;-0.462072;0.82262;0.051367;1;penalty;1837.0;1.0;0.0;1527251619.0;8201571;detected_shot_handball;905912;2023-08-26 19:15:51.580000;2149.0;ThSV_Eisenach;Bergischer_HC
1693070256928.0;385;14:04;;264;7.187684;25.168858;"-12.82,0.32;-12.82,0.32";-12.819364;-0.318209;-1.076033;1.199239;1;penalty;1789.0;1.0;0.0;1527253971.0;8201773;detected_shot_handball;905912;2023-08-26 19:17:36.928000;2149.0;ThSV_Eisenach;Bergischer_HC
1693071120500.0;385;24:33;;264;6.982813;25.218504;"-13.03,0.42;-13.03,0.42";-13.029718;-0.418149;1.011413;1.117108;1;penalty;1789.0;1.0;0.0;1527274649.0;8204175;detected_shot_handball;905912;2023-08-26 19:32:00.500000;2149.0;ThSV_Eisenach;Bergischer_HC
1693072670789.0;385;33:03;;1786;7.288157;34.436478;"-12.73,0.53;-12.73,0.53";-12.731337;-0.532693;-1.359453;0.12219;1;penalty;1541.0;1.0;0.0;1527309727.0;8205715;detected_shot_handball;2091595;2023-08-26 19:57:50.789000;2149.0;ThSV_Eisenach;Bergischer_HC
1693072975454.0;385;37:21;;1786;7.340571;35.030678;"-12.67,0.42;-12.67,0.42";-12.671377;-0.418651;1.573254;1.163606;0;penalty;253.0;0.0;0.0;1527314755.0;8206622;detected_shot_handball;2091595;2023-08-26 20:02:55.454000;2149.0;ThSV_Eisenach;Bergischer_HC
1693073368147.0;385;41:44;;1786;7.189389;34.385361;"-12.82,0.39;-12.82,0.39";-12.821154;-0.389198;0.910254;0.225493;1;penalty;253.0;1.0;0.0;1527322199.0;8207517;detected_shot_handball;2091595;2023-08-26 20:09:28.147000;2149.0;ThSV_Eisenach;Bergischer_HC
1693073756507.0;385;47:51;;1786;7.433416;34.215206;"-12.57,0.02;-12.57,0.02";-12.566603;-0.016891;-1.023326;0.701519;1;penalty;1541.0;1.0;0.0;1527329129.0;8208663;detected_shot_handball;2091595;2023-08-26 20:15:56.507000;2149.0;ThSV_Eisenach;Bergischer_HC
1693074538291.0;385;56:18;;264;7.041238;28.901398;"12.96,-0.26;12.96,-0.26";12.963703;0.263741;-1.186391;0.080089;1;penalty;1789.0;1.0;0.0;1527342899.0;8210437;detected_shot_handball;905912;2023-08-26 20:28:58.291000;2149.0;ThSV_Eisenach;Bergischer_HC
1693242845785.0;385;11:46;;225;6.977401;33.486877;"-13.03,-0.36;-13.03,-0.36";-13.031769;0.357605;-1.612464;2.509186;0;penalty;849.0;;0.0;;8213665;detected_shot_handball;124641;2023-08-28 19:14:05.785000;2151.0;SC_DHfK_Leipzig;Fuechse_Berlin
1692896075685.0;385;0:00;;1209;7.963596;15.283428;"-12.04,-0.05;-12.04,-0.05";-12.036552;0.048586;-1.486445;20.0;0;penalty;0.0;0.0;0.0;0.0;8286040;detected_shot_handball;FlensBall3;2023-08-24 18:54:35.685000;2152.0;SG_Flensburg_Handewitt;HSV_Hamburg
1692896178311.0;385;0:00;;1209;6.328079;17.850641;"-13.71,-0.66;-13.71,-0.66";-13.706373;0.659428;0.527249;20.0;0;penalty;0.0;0.0;0.0;0.0;8286051;detected_shot_handball;FlensBall3;2023-08-24 18:56:18.311000;2152.0;SG_Flensburg_Handewitt;HSV_Hamburg
1692896703998.0;385;2:39;;1809;7.480053;28.730152;"-12.54,0.57;-12.54,0.57";-12.541698;-0.570026;0.810625;0.262729;1;penalty;1138.0;1.0;0.0;1525666125.0;8286489;detected_shot_handball;1028401;2023-08-24 19:05:03.998000;2152.0;SG_Flensburg_Handewitt;HSV_Hamburg
1692897084755.0;385;7:33;;1139;7.249546;32.246689;"12.75,0.17;12.75,0.17";12.752541;-0.173916;-0.29795;0.077908;0;penalty;1104.0;0.0;0.0;0.0;8287488;detected_shot_handball;876092;2023-08-24 19:11:24.755000;2152.0;SG_Flensburg_Handewitt;HSV_Hamburg
1692898452649.0;385;22:46;;1139;7.427176;26.787636;"12.57,-0.13;12.57,-0.13";12.574039;0.134356;-1.286174;0.331724;0;penalty;207.0;0.0;0.0;0.0;8290298;detected_shot_handball;876092;2023-08-24 19:34:12.649000;2152.0;SG_Flensburg_Handewitt;HSV_Hamburg
1692898792955.0;385;26:30;;1139;7.127761;32.697971;"12.87,-0.1;12.87,-0.1";12.872898;0.09693;1.040885;0.336221;0;penalty;1104.0;0.0;0.0;0.0;8291123;detected_shot_handball;876092;2023-08-24 19:39:52.955000;2152.0;SG_Flensburg_Handewitt;HSV_Hamburg
1692901264867.0;385;44:01;;1128;6.836372;29.816942;"-13.18,0.51;-13.18,0.51";-13.183036;-0.514767;-1.182729;1.85;1;penalty;1104.0;1.0;0.0;1525733111.0;8293353;detected_shot_handball;1252918;2023-08-24 20:21:04.867000;2152.0;SG_Flensburg_Handewitt;HSV_Hamburg
1692902077416.0;385;54:12;;1139;7.043397;28.732939;"-12.96,0.33;-12.96,0.33";-12.964122;-0.325359;-0.977148;0.169857;0;penalty;1104.0;0.0;0.0;0.0;8295426;detected_shot_handball;876092;2023-08-24 20:34:37.416000;2152.0;SG_Flensburg_Handewitt;HSV_Hamburg
1692983124505.0;385;4:36;;771;7.251126;32.109074;"12.75,0.29;12.75,0.29";12.754726;-0.291286;-0.494397;1.397465;1;penalty;28.0;1.0;0.0;1526266665.0;8329889;detected_shot_handball;1387007;2023-08-25 19:05:24.505000;2153.0;HSG_Wetzlar;SC_Magdeburg
1693146342773.0;385;0:00;;1219;7.143851;24.767351;"-12.84,-0.57;-12.84,-0.57";-12.838675;0.566871;1.819639;0.273249;0;penalty;0.0;0.0;0.0;0.0;8387600;detected_shot_handball;MTMBall1;2023-08-27 16:25:42.773000;2154.0;MT_Melsungen;Frisch_Auf!_Goeppingen
1693147261400.0;385;8:11;;838;7.445474;32.86795;"-12.54,-0.65;-12.54,-0.65";-12.543063;0.651264;1.057949;1.85;1;penalty;1745.0;1.0;0.0;1528087805.0;8389618;detected_shot_handball;356272;2023-08-27 16:41:01.400000;2154.0;MT_Melsungen;Frisch_Auf!_Goeppingen
1693148081462.0;385;18:31;;838;7.563267;26.606422;"-12.41,-0.48;-12.41,-0.48";-12.412197;0.483424;1.330857;0.827487;1;penalty;1496.0;1.0;0.0;1528107833.0;8391260;detected_shot_handball;356272;2023-08-27 16:54:41.462000;2154.0;MT_Melsungen;Frisch_Auf!_Goeppingen
1693149408329.0;385;30:00;;1219;6.458975;9.051988;"-13.51,0.35;-13.51,0.35";-13.5107;-0.353411;0.510527;1.725654;0;penalty;0.0;0.0;0.0;0.0;8393690;detected_shot_handball;MTMBall1;2023-08-27 17:16:48.329000;2154.0;MT_Melsungen;Frisch_Auf!_Goeppingen
1693150536912.0;385;37:38;;1473;6.958343;32.585026;"13.11,-1.24;13.11,-1.24";13.113049;1.240082;0.374638;1.857304;0;penalty;1496.0;0.0;0.0;0.0;8395078;detected_shot_handball;1514831;2023-08-27 17:35:36.912000;2154.0;MT_Melsungen;Frisch_Auf!_Goeppingen
1693151986816.0;385;54:30;;192;6.906257;31.59116;"-13.08,-0.56;-13.08,-0.56";-13.076326;0.558066;-0.420269;0.249765;0;penalty;95.0;0.0;0.0;0.0;8398254;detected_shot_handball;257887;2023-08-27 17:59:46.816000;2154.0;MT_Melsungen;Frisch_Auf!_Goeppingen
1693501589858.0;385;2:40;;335;7.147249;31.71833;"12.85,0.15;12.85,0.15";12.85442;-0.154425;-1.098509;0.030967;1;penalty;1732.0;1.0;0.0;1531001607.0;8399903;detected_shot_handball;261707;2023-08-31 19:06:29.858000;2155.0;THW_Kiel;VfL_Gummersbach
1693502670152.0;385;17:33;;1731;7.134506;33.493797;"-12.87,0.33;-12.87,0.33";-12.873218;-0.33189;0.412372;1.797731;1;penalty;1546.0;1.0;0.0;1531015325.0;8403374;detected_shot_handball;887574;2023-08-31 19:24:30.152000;2155.0;THW_Kiel;VfL_Gummersbach
1693502712219.0;385;18:18;;335;7.364978;28.716944;"12.64,0.22;12.64,0.22";12.638309;-0.220046;0.656723;1.818168;1;penalty;1569.0;1.0;0.0;1531015903.0;8403426;detected_shot_handball;261707;2023-08-31 19:25:12.219000;2155.0;THW_Kiel;VfL_Gummersbach
1693504085997.0;385;30:00;;1084;7.246774;29.614235;"-12.81,0.87;-12.81,0.87";-12.806114;-0.873922;-1.269991;1.519853;0;penalty;0.0;0.0;0.0;0.0;8405765;detected_shot_handball;KielBall1;2023-08-31 19:48:05.997000;2155.0;THW_Kiel;VfL_Gummersbach
1693504411346.0;385;30:00;;1084;7.383631;27.351728;"-12.65,0.67;-12.65,0.67";-12.646499;-0.666348;-1.476619;1.610301;0;penalty;0.0;0.0;0.0;0.0;8405804;detected_shot_handball;KielBall1;2023-08-31 19:53:31.346000;2155.0;THW_Kiel;VfL_Gummersbach
1693501654045.0;385;5:57;;1193;7.265725;28.661371;"12.74,-0.38;12.74,-0.38";12.744274;0.381051;1.422704;0.835605;0;penalty;1496.0;;0.0;;8413928;detected_shot_handball;1560004;2023-08-31 19:07:34.045000;2156.0;Frisch_Auf!_Goeppingen;Rhein_Neckar_Loewen
1693502912217.0;385;23:13;;1193;6.984959;35.308857;"13.05,-0.74;13.05,-0.74";13.054798;0.744188;-0.729912;1.252517;1;penalty;1745.0;;0.0;;8417058;detected_shot_handball;1560004;2023-08-31 19:28:32.217000;2156.0;Frisch_Auf!_Goeppingen;Rhein_Neckar_Loewen
1693504083572.0;385;30:00;;1023;7.044451;25.515265;"-12.96,-0.11;-12.96,-0.11";-12.956421;0.110823;-0.998542;0.136066;1;penalty;0.0;;0.0;;8418334;detected_shot_handball;GoeppBall2;2023-08-31 19:48:03.572000;2156.0;Frisch_Auf!_Goeppingen;Rhein_Neckar_Loewen
1693505104743.0;385;40:00;;1193;6.969941;35.594269;"-13.06,0.65;-13.06,0.65";-13.060364;-0.649247;1.420088;1.647623;1;penalty;1745.0;;0.0;;8420767;detected_shot_handball;1560004;2023-08-31 20:05:04.743000;2156.0;Frisch_Auf!_Goeppingen;Rhein_Neckar_Loewen
1693505199643.0;385;40:58;;1193;6.984053;36.114277;"-13.04,0.57;-13.04,0.57";-13.038864;-0.565322;1.210807;2.075983;0;penalty;1496.0;;0.0;;8420898;detected_shot_handball;1560004;2023-08-31 20:06:39.643000;2156.0;Frisch_Auf!_Goeppingen;Rhein_Neckar_Loewen
1693501347990.0;385;1:57;;1786;7.372823;36.152199;"12.63,-0.22;12.63,-0.22";12.630608;0.224871;1.405605;0.426637;1;penalty;1479.0;1.0;0.0;1530998805.0;8437274;detected_shot_handball;2091595;2023-08-31 19:02:27.990000;2158.0;TSV_Hannover_Burgdorf;ThSV_Eisenach
1693501462776.0;385;3:52;;1480;7.104709;31.002645;"-12.9,-0.16;-12.9,-0.16";-12.897171;0.163411;-0.070015;0.092245;1;penalty;1837.0;1.0;0.0;1531000225.0;8437532;detected_shot_handball;259941;2023-08-31 19:04:22.776000;2158.0;TSV_Hannover_Burgdorf;ThSV_Eisenach
1693504105286.0;385;30:00;;381;7.835225;17.916245;"-12.17,-0.09;-12.17,-0.09";-12.165253;0.086537;-1.090723;0.00061;0;penalty;0.0;0.0;0.0;0.0;8442673;detected_shot_handball;HannBall1;2023-08-31 19:48:25.286000;2158.0;TSV_Hannover_Burgdorf;ThSV_Eisenach
1693504124355.0;385;30:00;;381;7.429306;12.893222;"-12.6,-0.61;-12.6,-0.61";-12.596111;0.614019;1.414563;1.60189;0;penalty;0.0;0.0;0.0;0.0;8442677;detected_shot_handball;HannBall1;2023-08-31 19:48:44.355000;2158.0;TSV_Hannover_Burgdorf;ThSV_Eisenach
1693504130392.0;385;30:00;;381;7.512253;20.261726;"-12.49,-0.31;-12.49,-0.31";-12.493999;0.306438;0.742453;0.516664;0;penalty;0.0;0.0;0.0;0.0;8442680;detected_shot_handball;HannBall1;2023-08-31 19:48:50.392000;2158.0;TSV_Hannover_Burgdorf;ThSV_Eisenach
1693504149125.0;385;30:00;;381;7.353879;8.563206;"-12.66,-0.49;-12.66,-0.49";-12.662472;0.49012;1.527593;1.56082;0;penalty;0.0;0.0;0.0;0.0;8442686;detected_shot_handball;HannBall1;2023-08-31 19:49:09.125000;2158.0;TSV_Hannover_Burgdorf;ThSV_Eisenach
1693504162551.0;385;30:00;;381;7.294484;7.819118;"-12.71,-0.25;-12.71,-0.25";-12.709682;0.246498;0.943145;1.242696;0;penalty;0.0;0.0;0.0;0.0;8442689;detected_shot_handball;HannBall1;2023-08-31 19:49:22.551000;2158.0;TSV_Hannover_Burgdorf;ThSV_Eisenach
1693504407107.0;385;30:00;;381;7.159477;32.376995;"-12.84,-0.21;-12.84,-0.21";-12.843559;0.208495;-1.14576;1.632673;0;penalty;0.0;0.0;0.0;0.0;8443104;detected_shot_handball;HannBall1;2023-08-31 19:53:27.107000;2158.0;TSV_Hannover_Burgdorf;ThSV_Eisenach
1693504801080.0;385;31:50;;1786;7.238827;34.669922;"-12.76,-0;-12.76,-0";-12.761173;0.000712;0.765573;0.387582;1;penalty;1479.0;1.0;0.0;1531042775.0;8443396;detected_shot_handball;2091595;2023-08-31 20:00:01.080000;2158.0;TSV_Hannover_Burgdorf;ThSV_Eisenach
1693505528943.0;385;41:28;;1777;6.964882;30.581718;"-13.04,0.06;-13.04,0.06";-13.035374;-0.059732;1.236806;0.109167;1;penalty;1836.0;1.0;0.0;1531052511.0;8445408;detected_shot_handball;1840218;2023-08-31 20:12:08.943000;2158.0;TSV_Hannover_Burgdorf;ThSV_Eisenach
1693506435062.0;385;50:36;;1776;7.082;28.898392;"-12.92,-0.24;-12.92,-0.24";-12.922176;0.24318;-0.183042;5.452341;0;penalty;1479.0;0.0;0.0;1531064593.0;8447304;detected_shot_handball;384680;2023-08-31 20:27:15.062000;2158.0;TSV_Hannover_Burgdorf;ThSV_Eisenach
1693507075259.0;385;57:11;;1480;6.9659;33.654179;"13.03,-0.05;13.03,-0.05";13.034288;0.051289;-0.837942;1.113344;1;penalty;1839.0;1.0;0.0;1531072951.0;8448542;detected_shot_handball;259941;2023-08-31 20:37:55.259000;2158.0;TSV_Hannover_Burgdorf;ThSV_Eisenach
1693507141393.0;385;57:52;;1777;6.843518;25.298857;"-13.16,0.33;-13.16,0.33";-13.164608;-0.333409;-0.372618;1.022031;0;penalty;1479.0;0.0;0.0;1531073647.0;8448625;detected_shot_handball;1840218;2023-08-31 20:39:01.393000;2158.0;TSV_Hannover_Burgdorf;ThSV_Eisenach
1693591260956.0;385;34:54;;1757;6.795234;24.642101;"13.21,-0.27;13.21,-0.27";13.210167;0.270868;0.667809;0.083648;1;penalty;253.0;1.0;0.0;1531729565.0;8536937;detected_shot_handball;1436958;2023-09-01 20:01:00.956000;2159.0;Bergischer_HC;HBW_Balingen_Weilstetten
1693591481453.0;385;37:54;;1757;6.489968;30.587811;"13.52,-0.34;13.52,-0.34";13.518833;0.337873;1.095995;0.013961;1;penalty;1541.0;1.0;0.0;1531733181.0;8537658;detected_shot_handball;1436958;2023-09-01 20:04:41.453000;2159.0;Bergischer_HC;HBW_Balingen_Weilstetten
1693673695959.0;385;;;1221;6.452147;9.156798;"13.52,0.37;13.52,0.37";13.518583;-0.371983;0.120866;1.139591;0;penalty;0.0;0.0;0.0;0.0;8470536;detected_shot_handball;MTMBall3;2023-09-02 18:54:55.959000;2161.0;MT_Melsungen;SC_DHfK_Leipzig
1693676396439.0;385;28:48;;1473;7.563457;33.371559;"12.46,-0.95;12.46,-0.95";12.455971;0.946275;-2.46732;1.71226;0;penalty;1738.0;0.0;0.0;1532756203.0;8476632;detected_shot_handball;1514831;2023-09-02 19:39:56.439000;2161.0;MT_Melsungen;SC_DHfK_Leipzig
1693677930923.0;385;36:14;;1462;7.735294;26.265142;"12.24,-0.53;12.24,-0.53";12.242741;0.52791;0.100854;1.063316;1;penalty;95.0;1.0;0.0;1532789221.0;8478088;detected_shot_handball;1291920;2023-09-02 20:05:30.923000;2161.0;MT_Melsungen;SC_DHfK_Leipzig
1693678217184.0;385;38:44;;1462;6.846723;32.055798;"13.13,-0.41;13.13,-0.41";13.125484;0.40868;-1.35;1.223057;1;penalty;95.0;1.0;0.0;1532794795.0;8478733;detected_shot_handball;1291920;2023-09-02 20:10:17.184000;2161.0;MT_Melsungen;SC_DHfK_Leipzig
1693678452891.0;385;40:46;;838;6.989068;31.949665;"-12.99,-0.51;-12.99,-0.51";-12.989764;0.51273;-0.212884;0.348501;1;penalty;1738.0;1.0;0.0;1532800063.0;8478983;detected_shot_handball;356272;2023-09-02 20:14:12.891000;2161.0;MT_Melsungen;SC_DHfK_Leipzig
1693678942712.0;385;43:57;;1462;6.592979;33.885151;"13.38,-0.37;13.38,-0.37";13.377155;0.365433;-1.35;0.573739;1;penalty;1472.0;1.0;0.0;1532810469.0;8479793;detected_shot_handball;1291920;2023-09-02 20:22:22.712000;2161.0;MT_Melsungen;SC_DHfK_Leipzig
1693679540977.0;385;49:16;;1462;7.029572;9.591445;"12.94,-0.45;12.94,-0.45";12.944839;0.449909;-0.687935;2.212291;0;penalty;95.0;0.0;0.0;1532821825.0;8480825;detected_shot_handball;1291920;2023-09-02 20:32:20.977000;2161.0;MT_Melsungen;SC_DHfK_Leipzig
1693679672378.0;385;50:19;;838;7.232236;30.702465;"-12.76,-0.69;-12.76,-0.69";-12.76033;0.685565;-0.568697;0.601018;1;penalty;1738.0;1.0;0.0;1532824061.0;8480900;detected_shot_handball;356272;2023-09-02 20:34:32.378000;2161.0;MT_Melsungen;SC_DHfK_Leipzig
1693751907463.0;385;7:19;;335;7.016392;32.411121;"12.99,0.39;12.99,0.39";12.994183;-0.385061;-1.084556;1.028575;1;penalty;28.0;1.0;0.0;1533688665.0;8495635;detected_shot_handball;261707;2023-09-03 16:38:27.463000;2163.0;THW_Kiel;HSG_Wetzlar
1693752455601.0;385;11:56;;1525;6.74028;31.528269;"-13.27,0.38;-13.27,0.38";-13.270434;-0.37989;0.187872;1.959508;0;penalty;1546.0;0.0;0.0;1533703757.0;8496623;detected_shot_handball;1854132;2023-09-03 16:47:35.601000;2163.0;THW_Kiel;HSG_Wetzlar
1693753537534.0;385;25:21;;335;6.997063;30.971016;"13.02,0.47;13.02,0.47";13.018909;-0.472509;0.871473;0.738897;1;penalty;28.0;1.0;0.0;1533726995.0;8499519;detected_shot_handball;261707;2023-09-03 17:05:37.534000;2163.0;THW_Kiel;HSG_Wetzlar
1693753919797.0;385;30:00;;335;6.993562;31.946281;"13.02,0.42;13.02,0.42";13.019268;-0.423425;-1.115302;0.084163;1;penalty;28.0;1.0;0.0;1533735089.0;8500447;detected_shot_handball;261707;2023-09-03 17:11:59.797000;2163.0;THW_Kiel;HSG_Wetzlar
1693755078644.0;385;34:04;;1525;6.92315;26.651415;"13.08,0.09;13.08,0.09";13.077438;-0.090257;0.723968;1.753207;1;penalty;1546.0;1.0;0.0;1533762031.0;8501097;detected_shot_handball;1854132;2023-09-03 17:31:18.644000;2163.0;THW_Kiel;HSG_Wetzlar
1693755540812.0;385;39:42;;335;6.955374;28.57057;"-13.05,-0.2;-13.05,-0.2";-13.047486;0.199446;-1.176626;0.273607;1;penalty;39.0;1.0;0.0;1533773169.0;8502435;detected_shot_handball;261707;2023-09-03 17:39:00.812000;2163.0;THW_Kiel;HSG_Wetzlar
1693756222274.0;385;47:45;;1525;6.914957;25.998484;"13.09,-0.12;13.09,-0.12";13.086098;0.120746;-0.438622;2.035003;0;penalty;1546.0;0.0;0.0;1533788349.0;8503847;detected_shot_handball;1854132;2023-09-03 17:50:22.274000;2163.0;THW_Kiel;HSG_Wetzlar
1693756422778.0;385;50:12;;1176;7.430129;31.18125;"12.57,0.11;12.57,0.11";12.570625;-0.105869;-0.021087;1.282502;1;penalty;1546.0;1.0;0.0;1533791873.0;8504465;detected_shot_handball;1521943;2023-09-03 17:53:42.778000;2163.0;THW_Kiel;HSG_Wetzlar
1693756556494.0;385;52:04;;335;6.996597;30.936335;"-13,-0.03;-13,-0.03";-13.003477;0.032146;-1.238061;0.468061;1;penalty;39.0;1.0;0.0;1533794143.0;8504659;detected_shot_handball;261707;2023-09-03 17:55:56.494000;2163.0;THW_Kiel;HSG_Wetzlar
1693756632700.0;385;52:48;;1176;7.231027;32.847141;"12.77,0.07;12.77,0.07";12.769337;-0.072541;-1.125371;1.701963;1;penalty;1726.0;1.0;0.0;1533795289.0;8504738;detected_shot_handball;1521943;2023-09-03 17:57:12.700000;2163.0;THW_Kiel;HSG_Wetzlar
1693757165948.0;385;59:49;;335;6.81407;32.52203;"-13.19,-0.27;-13.19,-0.27";-13.191465;0.274601;-1.35;0.160865;1;penalty;39.0;1.0;0.0;1533806461.0;8505997;detected_shot_handball;261707;2023-09-03 18:06:05.948000;2163.0;THW_Kiel;HSG_Wetzlar
1693752002482.0;385;8:19;;1558;6.676271;29.759096;"13.34,-0.45;13.34,-0.45";13.339155;0.453588;0.403826;1.133354;1;penalty;760.0;;0.0;;8507797;detected_shot_handball;1581488;2023-09-03 16:40:02.482000;2164.0;TBV_Lemgo_Lippe;HC_Erlangen
1693752869272.0;385;18:41;;1558;6.501587;33.801361;"13.53,-0.62;13.53,-0.62";13.527794;0.617399;0.512122;1.401502;1;penalty;760.0;;0.0;;8509831;detected_shot_handball;1581488;2023-09-03 16:54:29.272000;2164.0;TBV_Lemgo_Lippe;HC_Erlangen
1693753414942.0;385;23:25;;1558;6.808873;32.610577;"13.21,-0.54;13.21,-0.54";13.212331;0.536928;-1.315161;0.258393;1;penalty;760.0;;0.0;;8510850;detected_shot_handball;1581488;2023-09-03 17:03:34.942000;2164.0;TBV_Lemgo_Lippe;HC_Erlangen
1693756366016.0;385;47:27;;1558;6.941144;33.812046;"-13.06,0.13;-13.06,0.13";-13.060131;-0.133018;-1.020303;0.427358;1;penalty;760.0;;0.0;;8515473;detected_shot_handball;1581488;2023-09-03 17:52:46.016000;2164.0;TBV_Lemgo_Lippe;HC_Erlangen
1693591395273.0;385;2:12;;225;7.232015;29.93293;"-12.78,-0.44;-12.78,-0.44";-12.781643;0.444252;1.130021;0.661082;1;penalty;1392.0;1.0;0.0;1531731845.0;8518478;detected_shot_handball;124641;2023-09-01 20:03:15.273000;2165.0;TVB_Stuttgart;Fuechse_Berlin
1693591478596.0;385;3:40;;1491;7.510303;29.36511;"12.49,-0.13;12.49,-0.13";12.490747;0.125582;-1.376308;0.777112;1;penalty;247.0;1.0;0.0;1531733183.0;8518614;detected_shot_handball;1872158;2023-09-01 20:04:38.596000;2165.0;TVB_Stuttgart;Fuechse_Berlin
1693591665975.0;385;6:06;;225;7.076003;8.06814;"-12.94,-0.4;-12.94,-0.4";-12.935497;0.403256;-1.210238;1.679134;0;penalty;1392.0;0.0;0.0;0.0;8519235;detected_shot_handball;124641;2023-09-01 20:07:45.975000;2165.0;TVB_Stuttgart;Fuechse_Berlin
1693593494992.0;385;28:37;;225;7.062891;8.477291;"-12.96,-0.51;-12.96,-0.51";-12.95528;0.506323;-0.739363;1.524983;0;penalty;1487.0;0.0;0.0;0.0;8523516;detected_shot_handball;124641;2023-09-01 20:38:14.992000;2165.0;TVB_Stuttgart;Fuechse_Berlin
1693593909984.0;385;30:00;;1215;6.923472;10.825737;"13.08,0.11;13.08,0.11";13.07748;-0.114844;-0.391578;1.302858;0;penalty;0.0;0.0;0.0;0.0;8523690;detected_shot_handball;StuggiBall3;2023-09-01 20:45:09.984000;2165.0;TVB_Stuttgart;Fuechse_Berlin
1693594974159.0;385;36:22;;1491;7.04003;22.620028;"-12.97,-0.29;-12.97,-0.29";-12.965937;0.289777;0.73724;0.705283;1;penalty;247.0;1.0;0.0;1531783027.0;8525234;detected_shot_handball;1872158;2023-09-01 21:02:54.159000;2165.0;TVB_Stuttgart;Fuechse_Berlin
1693596771246.0;385;57:18;;225;7.535874;8.151146;"12.47,0.21;12.47,0.21";12.467001;-0.208137;-0.641031;1.794723;1;penalty;1487.0;1.0;0.0;1531807583.0;8528860;detected_shot_handball;124641;2023-09-01 21:32:51.246000;2165.0;TVB_Stuttgart;Fuechse_Berlin
1694019176025.0;385;;;1815;6.170825;21.372833;"13.83,-0.22;13.83,-0.22";13.833061;0.218958;-0.364393;0.014663;0;penalty;0.0;0.0;0.0;0.0;8629592;detected_shot_handball;EisenBall1;2023-09-06 18:52:56.025000;2170.0;ThSV_Eisenach;Frisch_Auf!_Goeppingen
